,model,bootstrap,covariate,weighted
863,BICauseTree(Marginal),11,diabetes,0.00822645755265308
864,BICauseTree(Marginal),11,herpes,0.01431066286329635
865,BICauseTree(Marginal),11,anemia,0.03190309842677926
866,BICauseTree(Marginal),11,hydra,0.05504132836587012
867,BICauseTree(Marginal),11,chyper,0.004342712211333398
868,BICauseTree(Marginal),11,phyper,0.03071492467118525
869,BICauseTree(Marginal),11,incervix,0.03766061533232603
870,BICauseTree(Marginal),11,pre4000,0.011568909672366342
871,BICauseTree(Marginal),11,preterm,0.005917910640334706
872,BICauseTree(Marginal),11,renal,0.019593086793897475
873,BICauseTree(Marginal),11,rh,0.02402100931198446
874,BICauseTree(Marginal),11,hemo,0.023674878912740276
875,BICauseTree(Marginal),11,tobacco,0.08670730855474361
876,BICauseTree(Marginal),11,alcohol,0.08486961654976363
877,BICauseTree(Marginal),11,orfath,0.03440261018842753
878,BICauseTree(Marginal),11,adequacy,0.03844033113492594
879,BICauseTree(Marginal),11,drink5,0.08811109411133686
880,BICauseTree(Marginal),11,mpre5,0.023075228706130903
881,BICauseTree(Marginal),11,meduc6,0.04319540462720203
882,BICauseTree(Marginal),11,mrace,0.06902711637499948
883,BICauseTree(Marginal),11,ormoth,0.0036556029963725643
884,BICauseTree(Marginal),11,frace,0.020607726723803347
885,BICauseTree(Marginal),11,birattnd,0.02131677528997667
886,BICauseTree(Marginal),11,stoccfipb_reg,0.03899701244971487
887,BICauseTree(Marginal),11,mplbir_reg,0.05532081073571447
888,BICauseTree(Marginal),11,cigar6,0.09158439110028088
889,BICauseTree(Marginal),11,mager8,0.04092948879776322
890,BICauseTree(Marginal),11,pldel,0.03273621487191066
891,BICauseTree(Marginal),11,brstate_reg,0.04020159545189288
892,BICauseTree(Marginal),11,feduc6,0.045399850568042244
893,BICauseTree(Marginal),11,dfageq,0.011275743284681134
894,BICauseTree(Marginal),11,nprevistq,0.026972225819440428
895,BICauseTree(Marginal),11,data_year,0.01622175195049346
896,BICauseTree(Marginal),11,crace,0.06475521994385264
897,BICauseTree(Marginal),11,birmon,0.013803544148849298
898,BICauseTree(Marginal),11,dtotord_min,0.01475612755375719
899,BICauseTree(Marginal),11,dlivord_min,0.005680348622450321
900,BICauseTree(Marginal),12,eclamp,0.026718430823658462
901,BICauseTree(Marginal),12,gestatcat1,0.005211210241613047
902,BICauseTree(Marginal),12,gestatcat2,0.0015936403384636312
903,BICauseTree(Marginal),12,gestatcat3,0.01754507630607892
904,BICauseTree(Marginal),12,gestatcat4,0.027464709534491677
905,BICauseTree(Marginal),12,gestatcat5,0.006355067930559738
906,BICauseTree(Marginal),12,gestatcat6,0.02024336410744059
907,BICauseTree(Marginal),12,gestatcat7,0.013395683389830057
908,BICauseTree(Marginal),12,gestatcat8,0.014399315517398686
909,BICauseTree(Marginal),12,gestatcat9,0.013556937561791441
910,BICauseTree(Marginal),12,gestatcat10,0.058232737903937175
911,BICauseTree(Marginal),12,gestatcat1.1,0.00988453274939768
912,BICauseTree(Marginal),12,gestatcat2.1,0.05812564758276651
913,BICauseTree(Marginal),12,gestatcat3.1,0.019169147562307105
914,BICauseTree(Marginal),12,bord,0.039894505899254425
915,BICauseTree(Marginal),12,gestatcat4.1,0.05646645848659696
916,BICauseTree(Marginal),12,gestatcat6.1,0.029716622646625192
917,BICauseTree(Marginal),12,gestatcat7.1,0.005284486508875633
918,BICauseTree(Marginal),12,gestatcat8.1,0.0023203886852153463
919,BICauseTree(Marginal),12,gestatcat9.1,0.034177581849872594
920,BICauseTree(Marginal),12,gestatcat10.1,0.03399108717236858
921,BICauseTree(Marginal),12,gestatcat1.2,0.05190931053107711
922,BICauseTree(Marginal),12,gestatcat2.2,0.010730745060622195
923,BICauseTree(Marginal),12,gestatcat3.2,0.004461566338033947
924,BICauseTree(Marginal),12,gestatcat4.2,0.0026520102191760378
925,BICauseTree(Marginal),12,gestatcat5.1,0.0211065317007516
926,BICauseTree(Marginal),12,gestatcat6.2,0.027112661280189035
927,BICauseTree(Marginal),12,gestatcat7.2,0.07030925434618272
928,BICauseTree(Marginal),12,gestatcat8.2,0.01502945327503963
929,BICauseTree(Marginal),12,gestatcat5.2,0.0033342326221324323
930,BICauseTree(Marginal),12,gestatcat9.2,0.0019570976361779364
931,BICauseTree(Marginal),12,gestatcat10.2,0.002627442841422666
932,BICauseTree(Marginal),12,othermr,0.05406785957493735
933,BICauseTree(Marginal),12,dmar,0.012135177326768288
934,BICauseTree(Marginal),12,csex,0.041925910579734806
935,BICauseTree(Marginal),12,cardiac,0.02106933360701137
936,BICauseTree(Marginal),12,uterine,0.01015639668449845
937,BICauseTree(Marginal),12,lung,0.0018550010232204358
938,BICauseTree(Marginal),12,diabetes,0.001887643537821901
939,BICauseTree(Marginal),12,herpes,0.002852738363874434
940,BICauseTree(Marginal),12,anemia,0.04919301273233828
941,BICauseTree(Marginal),12,hydra,0.06051512883103998
942,BICauseTree(Marginal),12,chyper,0.020851153084141268
943,BICauseTree(Marginal),12,phyper,0.0021705690284447325
944,BICauseTree(Marginal),12,incervix,0.02032481131465915
945,BICauseTree(Marginal),12,pre4000,0.01712748132694495
946,BICauseTree(Marginal),12,preterm,0.00249228635614096
947,BICauseTree(Marginal),12,renal,0.006533948341836258
948,BICauseTree(Marginal),12,rh,0.01723405184740316
949,BICauseTree(Marginal),12,hemo,0.02946340416006483
950,BICauseTree(Marginal),12,tobacco,0.035402941185127275
951,BICauseTree(Marginal),12,alcohol,0.028124490566389902
952,BICauseTree(Marginal),12,orfath,0.009550626803185821
953,BICauseTree(Marginal),12,adequacy,0.0021503155340890775
954,BICauseTree(Marginal),12,drink5,0.02539998624749109
955,BICauseTree(Marginal),12,mpre5,0.012402821279340791
956,BICauseTree(Marginal),12,meduc6,0.003208294954352676
957,BICauseTree(Marginal),12,mrace,0.04389700880390721
958,BICauseTree(Marginal),12,ormoth,0.010528073359667885
959,BICauseTree(Marginal),12,frace,0.004341913297441083
960,BICauseTree(Marginal),12,birattnd,0.020199872267518435
961,BICauseTree(Marginal),12,stoccfipb_reg,0.03448083698862268
962,BICauseTree(Marginal),12,mplbir_reg,0.038223953367256154
963,BICauseTree(Marginal),12,cigar6,0.03923924911829382
964,BICauseTree(Marginal),12,mager8,0.03310475337206122
965,BICauseTree(Marginal),12,pldel,0.012936118997505375
966,BICauseTree(Marginal),12,brstate_reg,0.03434119690092146
967,BICauseTree(Marginal),12,feduc6,0.015423167080982056
968,BICauseTree(Marginal),12,dfageq,0.007986908391345455
969,BICauseTree(Marginal),12,nprevistq,0.028164594373423033
970,BICauseTree(Marginal),12,data_year,0.0079912600240421
971,BICauseTree(Marginal),12,crace,0.042399750533720845
972,BICauseTree(Marginal),12,birmon,0.017890633021108982
973,BICauseTree(Marginal),12,dtotord_min,0.006637596838142906
974,BICauseTree(Marginal),12,dlivord_min,0.020791910757305517
975,BICauseTree(Marginal),13,eclamp,0.019737158051546744
976,BICauseTree(Marginal),13,gestatcat1,0.024787417704100534
977,BICauseTree(Marginal),13,gestatcat2,0.0
978,BICauseTree(Marginal),13,gestatcat3,0.014551569219033484
979,BICauseTree(Marginal),13,gestatcat4,0.01749735852210813
980,BICauseTree(Marginal),13,gestatcat5,0.031010463799121493
981,BICauseTree(Marginal),13,gestatcat6,0.025171956402592403
982,BICauseTree(Marginal),13,gestatcat7,0.033957901794193106
983,BICauseTree(Marginal),13,gestatcat8,0.04491590025407012
984,BICauseTree(Marginal),13,gestatcat9,0.00536963721287059
985,BICauseTree(Marginal),13,gestatcat10,0.04184374959472753
986,BICauseTree(Marginal),13,gestatcat1.1,0.02716530054847023
987,BICauseTree(Marginal),13,gestatcat2.1,0.021843806158309057
988,BICauseTree(Marginal),13,gestatcat3.1,0.00916892206793498
989,BICauseTree(Marginal),13,bord,0.035908594696472014
990,BICauseTree(Marginal),13,gestatcat4.1,0.037831239821125684
991,BICauseTree(Marginal),13,gestatcat6.1,0.0028329225262310985
992,BICauseTree(Marginal),13,gestatcat7.1,0.011131630037796875
993,BICauseTree(Marginal),13,gestatcat8.1,0.0029491144813151887
994,BICauseTree(Marginal),13,gestatcat9.1,0.018313724837543073
995,BICauseTree(Marginal),13,gestatcat10.1,0.014194967005271278
996,BICauseTree(Marginal),13,gestatcat1.2,0.0537935775289247
997,BICauseTree(Marginal),13,gestatcat2.2,0.0649818247829428
998,BICauseTree(Marginal),13,gestatcat3.2,0.01696264373504321
999,BICauseTree(Marginal),13,gestatcat4.2,0.03877149784069079
1000,BICauseTree(Marginal),13,gestatcat5.1,0.005746627860819053
1001,BICauseTree(Marginal),13,gestatcat6.2,0.041669596417729875
1002,BICauseTree(Marginal),13,gestatcat7.2,0.0706259485157835
1003,BICauseTree(Marginal),13,gestatcat8.2,0.010250664053846408
1004,BICauseTree(Marginal),13,gestatcat5.2,0.035330980292043804
1005,BICauseTree(Marginal),13,gestatcat9.2,0.006319393169289237
1006,BICauseTree(Marginal),13,gestatcat10.2,0.0016593035482220372
1007,BICauseTree(Marginal),13,othermr,0.02587355733594709
1008,BICauseTree(Marginal),13,dmar,0.038549022728834
1009,BICauseTree(Marginal),13,csex,0.03787365226255246
1010,BICauseTree(Marginal),13,cardiac,0.006025300932332858
1011,BICauseTree(Marginal),13,uterine,0.030161317005394244
1012,BICauseTree(Marginal),13,lung,0.012431081694357015
1013,BICauseTree(Marginal),13,diabetes,0.00555033091117828
1014,BICauseTree(Marginal),13,herpes,0.002305379542843831
1015,BICauseTree(Marginal),13,anemia,0.05179749284964109
1016,BICauseTree(Marginal),13,hydra,0.02651002023698737
1017,BICauseTree(Marginal),13,chyper,0.010856132217109701
1018,BICauseTree(Marginal),13,phyper,0.017370954557147777
1019,BICauseTree(Marginal),13,incervix,0.011106191117702072
1020,BICauseTree(Marginal),13,pre4000,0.014700620082933154
1021,BICauseTree(Marginal),13,preterm,0.029065104573057242
1022,BICauseTree(Marginal),13,renal,0.004655438948955158
1023,BICauseTree(Marginal),13,rh,0.012944170484454471
1024,BICauseTree(Marginal),13,hemo,0.005608028806165724
1025,BICauseTree(Marginal),13,tobacco,0.02561029728152188
1026,BICauseTree(Marginal),13,alcohol,0.019728782051654476
1027,BICauseTree(Marginal),13,orfath,0.054465387894284074
1028,BICauseTree(Marginal),13,adequacy,0.04236413862557841
1029,BICauseTree(Marginal),13,drink5,0.02179345786520882
1030,BICauseTree(Marginal),13,mpre5,0.014541050997053336
1031,BICauseTree(Marginal),13,meduc6,0.032920749515741136
1032,BICauseTree(Marginal),13,mrace,0.018572294325293885
1033,BICauseTree(Marginal),13,ormoth,0.02708913836225222
1034,BICauseTree(Marginal),13,frace,0.06325432081712
1035,BICauseTree(Marginal),13,birattnd,0.014248586594031517
1036,BICauseTree(Marginal),13,stoccfipb_reg,0.020089854817098074
1037,BICauseTree(Marginal),13,mplbir_reg,0.054508922944029856
1038,BICauseTree(Marginal),13,cigar6,0.029880835374077687
1039,BICauseTree(Marginal),13,mager8,0.035990990633792616
1040,BICauseTree(Marginal),13,pldel,0.040419993841308635
1041,BICauseTree(Marginal),13,brstate_reg,0.02048089379136884
1042,BICauseTree(Marginal),13,feduc6,0.06659122525745137
1043,BICauseTree(Marginal),13,dfageq,0.054918762112006934
1044,BICauseTree(Marginal),13,nprevistq,0.010652034449979784
1045,BICauseTree(Marginal),13,data_year,0.005169563515210997
1046,BICauseTree(Marginal),13,crace,0.021259561421597708
1047,BICauseTree(Marginal),13,birmon,0.03445318716239315
1048,BICauseTree(Marginal),13,dtotord_min,0.006804384379669304
1049,BICauseTree(Marginal),13,dlivord_min,0.018128577127319856
1050,BICauseTree(Marginal),14,eclamp,0.014794864964633872
1051,BICauseTree(Marginal),14,gestatcat1,0.0050784191977606185
1052,BICauseTree(Marginal),14,gestatcat2,7.961653517064953e-17
1053,BICauseTree(Marginal),14,gestatcat3,0.003289690948354322
1054,BICauseTree(Marginal),14,gestatcat4,0.04255036098773991
1055,BICauseTree(Marginal),14,gestatcat5,0.00378525331636637
1056,BICauseTree(Marginal),14,gestatcat6,0.04456945969707607
1057,BICauseTree(Marginal),14,gestatcat7,0.0031787655813011123
1058,BICauseTree(Marginal),14,gestatcat8,0.04570680494312615
1059,BICauseTree(Marginal),14,gestatcat9,0.00946633532102946
1060,BICauseTree(Marginal),14,gestatcat10,0.0080511896486155
1061,BICauseTree(Marginal),14,gestatcat1.1,0.007784118047817736
1062,BICauseTree(Marginal),14,gestatcat2.1,0.06044220472130036
1063,BICauseTree(Marginal),14,gestatcat3.1,0.010992110655554705
1064,BICauseTree(Marginal),14,bord,0.0
1065,BICauseTree(Marginal),14,gestatcat4.1,0.06079378126132022
1066,BICauseTree(Marginal),14,gestatcat6.1,4.2183409187277526e-05
1067,BICauseTree(Marginal),14,gestatcat7.1,0.02828448970465405
1068,BICauseTree(Marginal),14,gestatcat8.1,0.016534084717668346
1069,BICauseTree(Marginal),14,gestatcat9.1,0.01957289493596452
1070,BICauseTree(Marginal),14,gestatcat10.1,0.0020100189265447035
1071,BICauseTree(Marginal),14,gestatcat1.2,0.022335930489510443
1072,BICauseTree(Marginal),14,gestatcat2.2,0.10845820757404605
1073,BICauseTree(Marginal),14,gestatcat3.2,0.031604105181286785
1074,BICauseTree(Marginal),14,gestatcat4.2,0.04270607433950789
1075,BICauseTree(Marginal),14,gestatcat5.1,0.021637262642058546
1076,BICauseTree(Marginal),14,gestatcat6.2,0.04637264082064389
1077,BICauseTree(Marginal),14,gestatcat7.2,0.06473367625638322
1078,BICauseTree(Marginal),14,gestatcat8.2,0.00878137112759738
1079,BICauseTree(Marginal),14,gestatcat5.2,0.018371056175418576
1080,BICauseTree(Marginal),14,gestatcat9.2,0.003272677731982291
1081,BICauseTree(Marginal),14,gestatcat10.2,0.0003664246206113561
1082,BICauseTree(Marginal),14,othermr,0.043622710262023565
1083,BICauseTree(Marginal),14,dmar,0.029221703212161766
1084,BICauseTree(Marginal),14,csex,0.05266156636796069
1085,BICauseTree(Marginal),14,cardiac,0.008043190037574005
1086,BICauseTree(Marginal),14,uterine,0.008712005022110536
1087,BICauseTree(Marginal),14,lung,0.0012194539727600354
1088,BICauseTree(Marginal),14,diabetes,0.023348503595801578
1089,BICauseTree(Marginal),14,herpes,0.02677142370438602
1090,BICauseTree(Marginal),14,anemia,0.045751817711169845
1091,BICauseTree(Marginal),14,hydra,0.07063377578876216
1092,BICauseTree(Marginal),14,chyper,0.010924665195237132
1093,BICauseTree(Marginal),14,phyper,0.025810664480172472
1094,BICauseTree(Marginal),14,incervix,0.013561258824248641
1095,BICauseTree(Marginal),14,pre4000,0.01059193034445332
1096,BICauseTree(Marginal),14,preterm,0.0076453524512311195
1097,BICauseTree(Marginal),14,renal,0.006995920301124783
1098,BICauseTree(Marginal),14,rh,0.0058573749822434604
1099,BICauseTree(Marginal),14,hemo,0.0011297459303250036
1100,BICauseTree(Marginal),14,tobacco,0.06659254719890653
1101,BICauseTree(Marginal),14,alcohol,0.06133035934917028
1102,BICauseTree(Marginal),14,orfath,0.05809638624425598
1103,BICauseTree(Marginal),14,adequacy,0.028082346134854778
1104,BICauseTree(Marginal),14,drink5,0.06249814092146072
1105,BICauseTree(Marginal),14,mpre5,0.00025294906047850006
1106,BICauseTree(Marginal),14,meduc6,0.011369790926176416
1107,BICauseTree(Marginal),14,mrace,0.047663793973648554
1108,BICauseTree(Marginal),14,ormoth,0.03392161716531625
1109,BICauseTree(Marginal),14,frace,0.05245340218940108
1110,BICauseTree(Marginal),14,birattnd,0.009311465631584569
1111,BICauseTree(Marginal),14,stoccfipb_reg,0.033646372049829544
1112,BICauseTree(Marginal),14,mplbir_reg,0.055372234842442004
1113,BICauseTree(Marginal),14,cigar6,0.06798246235275017
1114,BICauseTree(Marginal),14,mager8,0.010054657712183333
1115,BICauseTree(Marginal),14,pldel,0.054100993509463575
1116,BICauseTree(Marginal),14,brstate_reg,0.03387705155557921
1117,BICauseTree(Marginal),14,feduc6,0.062169683549286744
1118,BICauseTree(Marginal),14,dfageq,0.05614616326467302
1119,BICauseTree(Marginal),14,nprevistq,0.04840688227762803
1120,BICauseTree(Marginal),14,data_year,0.031521236850444716
1121,BICauseTree(Marginal),14,crace,0.043403210350328465
1122,BICauseTree(Marginal),14,birmon,0.01358310109762925
1123,BICauseTree(Marginal),14,dtotord_min,8.44149854598054e-06
1124,BICauseTree(Marginal),14,dlivord_min,0.003912649301507431
1125,BICauseTree(Marginal),15,eclamp,0.029309670262603223
1126,BICauseTree(Marginal),15,gestatcat1,4.579362808819041e-05
1127,BICauseTree(Marginal),15,gestatcat2,0.0
1128,BICauseTree(Marginal),15,gestatcat3,0.012670344321265617
1129,BICauseTree(Marginal),15,gestatcat4,0.032395871474744375
1130,BICauseTree(Marginal),15,gestatcat5,0.0038579245237910027
1131,BICauseTree(Marginal),15,gestatcat6,0.05484453641511623
1132,BICauseTree(Marginal),15,gestatcat7,0.027354005498222415
1133,BICauseTree(Marginal),15,gestatcat8,0.011319956044609444
1134,BICauseTree(Marginal),15,gestatcat9,0.016005835000444904
1135,BICauseTree(Marginal),15,gestatcat10,0.027574787220734046
1136,BICauseTree(Marginal),15,gestatcat1.1,0.0028477641529976493
1137,BICauseTree(Marginal),15,gestatcat2.1,0.011900562032171873
1138,BICauseTree(Marginal),15,gestatcat3.1,0.010235424094779587
1139,BICauseTree(Marginal),15,bord,0.09662598072380013
1140,BICauseTree(Marginal),15,gestatcat4.1,0.027319443850581646
1141,BICauseTree(Marginal),15,gestatcat6.1,0.012727627270467713
1142,BICauseTree(Marginal),15,gestatcat7.1,0.0016261781039473597
1143,BICauseTree(Marginal),15,gestatcat8.1,0.00606465599022106
1144,BICauseTree(Marginal),15,gestatcat9.1,0.006668443252143063
1145,BICauseTree(Marginal),15,gestatcat10.1,0.0031599158184357676
1146,BICauseTree(Marginal),15,gestatcat1.2,0.029039067757538777
1147,BICauseTree(Marginal),15,gestatcat2.2,0.0581101905170982
1148,BICauseTree(Marginal),15,gestatcat3.2,0.001261417889276798
1149,BICauseTree(Marginal),15,gestatcat4.2,0.05680232944693435
1150,BICauseTree(Marginal),15,gestatcat5.1,0.02025970867485189
1151,BICauseTree(Marginal),15,gestatcat6.2,0.01941935799462628
1152,BICauseTree(Marginal),15,gestatcat7.2,0.07602958988704543
1153,BICauseTree(Marginal),15,gestatcat8.2,0.0055195444460733245
1154,BICauseTree(Marginal),15,gestatcat5.2,0.02326514444315153
1155,BICauseTree(Marginal),15,gestatcat9.2,0.005651164342993483
1156,BICauseTree(Marginal),15,gestatcat10.2,0.02233059036720569
1157,BICauseTree(Marginal),15,othermr,0.013933344037790776
1158,BICauseTree(Marginal),15,dmar,0.018441210858090248
1159,BICauseTree(Marginal),15,csex,0.04373484650189183
1160,BICauseTree(Marginal),15,cardiac,0.035235010988723024
1161,BICauseTree(Marginal),15,uterine,0.01926821590783647
1162,BICauseTree(Marginal),15,lung,0.004782541394105564
1163,BICauseTree(Marginal),15,diabetes,0.014404348660641577
1164,BICauseTree(Marginal),15,herpes,0.01234797146342822
1165,BICauseTree(Marginal),15,anemia,0.03367936646452979
1166,BICauseTree(Marginal),15,hydra,0.04823073038614748
1167,BICauseTree(Marginal),15,chyper,0.01966458175878125
1168,BICauseTree(Marginal),15,phyper,0.023438281664536893
1169,BICauseTree(Marginal),15,incervix,0.021125473764286022
1170,BICauseTree(Marginal),15,pre4000,0.05275773711654699
1171,BICauseTree(Marginal),15,preterm,0.011966773959633933
1172,BICauseTree(Marginal),15,renal,3.2143637642077255e-05
1173,BICauseTree(Marginal),15,rh,0.0039258785719369395
1174,BICauseTree(Marginal),15,hemo,0.010962619023791148
1175,BICauseTree(Marginal),15,tobacco,0.061028525006415243
1176,BICauseTree(Marginal),15,alcohol,0.05616136939327972
1177,BICauseTree(Marginal),15,orfath,0.0365573327913079
1178,BICauseTree(Marginal),15,adequacy,0.0029269536249307295
1179,BICauseTree(Marginal),15,drink5,0.05646109804991367
1180,BICauseTree(Marginal),15,mpre5,0.011282297437074644
1181,BICauseTree(Marginal),15,meduc6,0.03500330739222779
1182,BICauseTree(Marginal),15,mrace,0.04992754665235238
1183,BICauseTree(Marginal),15,ormoth,0.03366749098175383
1184,BICauseTree(Marginal),15,frace,0.030640257848619994
1185,BICauseTree(Marginal),15,birattnd,0.03050822686755648
1186,BICauseTree(Marginal),15,stoccfipb_reg,0.02695622068406551
1187,BICauseTree(Marginal),15,mplbir_reg,0.0742557787826387
1188,BICauseTree(Marginal),15,cigar6,0.05862854470825642
1189,BICauseTree(Marginal),15,mager8,0.009231855152939842
1190,BICauseTree(Marginal),15,pldel,0.026407501626583396
1191,BICauseTree(Marginal),15,brstate_reg,0.0285659787828941
1192,BICauseTree(Marginal),15,feduc6,0.0636454613865911
1193,BICauseTree(Marginal),15,dfageq,0.00621066249996366
1194,BICauseTree(Marginal),15,nprevistq,0.024788328725084574
1195,BICauseTree(Marginal),15,data_year,0.0013783838509183524
1196,BICauseTree(Marginal),15,crace,0.04467912547350141
1197,BICauseTree(Marginal),15,birmon,0.04604491786463544
1198,BICauseTree(Marginal),15,dtotord_min,0.007080587826734977
1199,BICauseTree(Marginal),15,dlivord_min,0.018542032099820308
1200,BICauseTree(Marginal),16,eclamp,0.05160582277766315
1201,BICauseTree(Marginal),16,gestatcat1,0.017400669179902486
1202,BICauseTree(Marginal),16,gestatcat2,0.0004946020182486427
1203,BICauseTree(Marginal),16,gestatcat3,0.039900021592745506
1204,BICauseTree(Marginal),16,gestatcat4,0.027805427797669733
1205,BICauseTree(Marginal),16,gestatcat5,0.022798366880272865
1206,BICauseTree(Marginal),16,gestatcat6,0.052232310627282307
1207,BICauseTree(Marginal),16,gestatcat7,0.0075994579592225725
1208,BICauseTree(Marginal),16,gestatcat8,0.024352472475019458
1209,BICauseTree(Marginal),16,gestatcat9,0.0029943890291372136
1210,BICauseTree(Marginal),16,gestatcat10,0.04978168165390363
1211,BICauseTree(Marginal),16,gestatcat1.1,0.048281199797134244
1212,BICauseTree(Marginal),16,gestatcat2.1,0.06770028978013654
1213,BICauseTree(Marginal),16,gestatcat3.1,6.590658575712244e-05
1214,BICauseTree(Marginal),16,bord,0.03488118610243431
1215,BICauseTree(Marginal),16,gestatcat4.1,0.03058642126715208
1216,BICauseTree(Marginal),16,gestatcat6.1,0.03288065720695139
1217,BICauseTree(Marginal),16,gestatcat7.1,0.012109580134193646
1218,BICauseTree(Marginal),16,gestatcat8.1,0.015603475684277633
1219,BICauseTree(Marginal),16,gestatcat9.1,0.029743801673726873
1220,BICauseTree(Marginal),16,gestatcat10.1,0.01933712486923443
1221,BICauseTree(Marginal),16,gestatcat1.2,0.010863046896115267
1222,BICauseTree(Marginal),16,gestatcat2.2,0.049775146556852695
1223,BICauseTree(Marginal),16,gestatcat3.2,0.002670728717594562
1224,BICauseTree(Marginal),16,gestatcat4.2,0.01951762156052223
1225,BICauseTree(Marginal),16,gestatcat5.1,0.009210559287670525
1226,BICauseTree(Marginal),16,gestatcat6.2,0.025023749539567278
1227,BICauseTree(Marginal),16,gestatcat7.2,0.04826254169896459
1228,BICauseTree(Marginal),16,gestatcat8.2,0.003394061377545665
1229,BICauseTree(Marginal),16,gestatcat5.2,0.03665039935199369
1230,BICauseTree(Marginal),16,gestatcat9.2,0.01371794375196914
1231,BICauseTree(Marginal),16,gestatcat10.2,0.00892851868491695
1232,BICauseTree(Marginal),16,othermr,0.023333450556578133
1233,BICauseTree(Marginal),16,dmar,0.010602966151625556
1234,BICauseTree(Marginal),16,csex,0.0536296048147606
1235,BICauseTree(Marginal),16,cardiac,0.016348669918887483
1236,BICauseTree(Marginal),16,uterine,0.02799607351723379
1237,BICauseTree(Marginal),16,lung,0.008281580936227238
1238,BICauseTree(Marginal),16,diabetes,0.007389559668921924
1239,BICauseTree(Marginal),16,herpes,0.0045664355885337285
1240,BICauseTree(Marginal),16,anemia,0.04109324703292249
1241,BICauseTree(Marginal),16,hydra,0.03180050724895702
1242,BICauseTree(Marginal),16,chyper,0.005210355415633283
1243,BICauseTree(Marginal),16,phyper,0.0017161970365168065
1244,BICauseTree(Marginal),16,incervix,0.02053385867963379
1245,BICauseTree(Marginal),16,pre4000,0.0023838601228173945
1246,BICauseTree(Marginal),16,preterm,0.0472691666877999
1247,BICauseTree(Marginal),16,renal,0.001580009510032353
1248,BICauseTree(Marginal),16,rh,0.010881014762591653
1249,BICauseTree(Marginal),16,hemo,0.0011771932017619422
1250,BICauseTree(Marginal),16,tobacco,0.04995487457317672
1251,BICauseTree(Marginal),16,alcohol,0.0629738474063116
1252,BICauseTree(Marginal),16,orfath,0.027646184014082562
1253,BICauseTree(Marginal),16,adequacy,0.015429832412018282
1254,BICauseTree(Marginal),16,drink5,0.06530518137380922
1255,BICauseTree(Marginal),16,mpre5,0.0007428471806082844
1256,BICauseTree(Marginal),16,meduc6,0.032875129514344396
1257,BICauseTree(Marginal),16,mrace,0.061102048589168324
1258,BICauseTree(Marginal),16,ormoth,0.03734135735791786
1259,BICauseTree(Marginal),16,frace,0.00643440988881814
1260,BICauseTree(Marginal),16,birattnd,0.019643971151338875
1261,BICauseTree(Marginal),16,stoccfipb_reg,0.020050662105076725
1262,BICauseTree(Marginal),16,mplbir_reg,0.06569813094771217
1263,BICauseTree(Marginal),16,cigar6,0.0582777490412437
1264,BICauseTree(Marginal),16,mager8,0.0005897738673847141
1265,BICauseTree(Marginal),16,pldel,0.03427478729080797
1266,BICauseTree(Marginal),16,brstate_reg,0.02144697867041848
1267,BICauseTree(Marginal),16,feduc6,0.03654592783246915
1268,BICauseTree(Marginal),16,dfageq,0.016793363406791065
1269,BICauseTree(Marginal),16,nprevistq,0.0072008831402159594
1270,BICauseTree(Marginal),16,data_year,0.02772226246346977
1271,BICauseTree(Marginal),16,crace,0.056441298825493036
1272,BICauseTree(Marginal),16,birmon,0.004122558617985087
1273,BICauseTree(Marginal),16,dtotord_min,0.019721090940037534
1274,BICauseTree(Marginal),16,dlivord_min,0.02383311015546565
1275,BICauseTree(Marginal),17,eclamp,0.02691311720687009
1276,BICauseTree(Marginal),17,gestatcat1,0.00053227983936353
1277,BICauseTree(Marginal),17,gestatcat2,7.953403847530469e-17
1278,BICauseTree(Marginal),17,gestatcat3,0.03135538811540367
1279,BICauseTree(Marginal),17,gestatcat4,0.004608166973518761
1280,BICauseTree(Marginal),17,gestatcat5,0.012386683065627185
1281,BICauseTree(Marginal),17,gestatcat6,0.04243672468766268
1282,BICauseTree(Marginal),17,gestatcat7,0.039245120830770364
1283,BICauseTree(Marginal),17,gestatcat8,0.021902867468388057
1284,BICauseTree(Marginal),17,gestatcat9,0.010501273121527106
1285,BICauseTree(Marginal),17,gestatcat10,0.041515774469970665
1286,BICauseTree(Marginal),17,gestatcat1.1,0.019106547797125478
1287,BICauseTree(Marginal),17,gestatcat2.1,0.030878640012257735
1288,BICauseTree(Marginal),17,gestatcat3.1,0.02043241781170824
1289,BICauseTree(Marginal),17,bord,0.021270502462833248
1290,BICauseTree(Marginal),17,gestatcat4.1,0.019344876584900264
1291,BICauseTree(Marginal),17,gestatcat6.1,0.017787557846624488
1292,BICauseTree(Marginal),17,gestatcat7.1,0.008678138097674789
1293,BICauseTree(Marginal),17,gestatcat8.1,0.020600834009937848
1294,BICauseTree(Marginal),17,gestatcat9.1,0.008751539748998616
1295,BICauseTree(Marginal),17,gestatcat10.1,0.028820505729718386
1296,BICauseTree(Marginal),17,gestatcat1.2,0.02581586673376627
1297,BICauseTree(Marginal),17,gestatcat2.2,0.05379967855086266
1298,BICauseTree(Marginal),17,gestatcat3.2,0.02681769722477747
1299,BICauseTree(Marginal),17,gestatcat4.2,0.0064249854808854645
1300,BICauseTree(Marginal),17,gestatcat5.1,0.005012184674205362
